text,Label,remove_user,remove_http,tweet_clean,Tweet
 @Kholilmusthofaa Katanya perang israel dan palestina pure konflik politik tapi kok realitanya si kubu pro hamas selalu bawa bawa keyakinan agamanya ? Berarti konflik agama kan ini ? #Israel #SaveIsrael,2,  Katanya perang israel dan palestina pure konflik politik tapi kok realitanya si kubu pro hamas selalu bawa bawa keyakinan agamanya ? Berarti konflik agama kan ini ? #Israel #SaveIsrael,  Katanya perang israel dan palestina pure konflik politik tapi kok realitanya si kubu pro hamas selalu bawa bawa keyakinan agamanya ? Berarti konflik agama kan ini ? Israel SaveIsrael,"['kata', 'perang', 'israel', 'dan', 'palestina', 'pure', 'konflik', 'politik', 'tapi', 'kok', 'realitanya', 'si', 'kubu', 'pro', 'hamas', 'selalu', 'bawa', 'bawa', 'yakin', 'agama', 'arti', 'konflik', 'agama', 'kan', 'ini', 'israel', 'saveisrael']",perang israel palestina pure konflik politik realitanya si kubu pro hamas bawa bawa yakin agama konflik agama israel saveisrael
 @DedyNad_id @jokowi Betul...Palestina dan Israel sama2 bandel gak damai2..padahal mereka satu keturunan(Abrahamik),2,   Betul...Palestina dan Israel sama2 bandel gak damai2..padahal mereka satu keturunan(Abrahamik),   Betul...Palestina dan Israel sama bandel gak damai..padahal mereka satu keturunan(Abrahamik),"['betul', '', 'palestina', 'dan', 'israel', 'sama', '2', 'bandel', 'gak', 'damai', '2', '', 'padahal', 'mereka', 'satu', 'turun', 'abrahamik']",palestina israel bandel gak damai turun abrahamik
" Bagaimana jika someday palestina kalah kemudian presiden palestina bilang ""ngalah aja yuk gabung israel cape cuy musuhnya bekingannya gede"" Trus palestina ilang dan jadi negara israel yang isin",2," Bagaimana jika someday palestina kalah kemudian presiden palestina bilang ""ngalah aja yuk gabung israel cape cuy musuhnya bekingannya gede"" Trus palestina ilang dan jadi negara israel yang isin"," Bagaimana jika someday palestina kalah kemudian presiden palestina bilang ""ngalah aja yuk gabung israel cape cuy musuhnya bekingannya gede"" Trus palestina ilang dan jadi negara israel yang isin","['bagaimana', 'jika', 'someday', 'palestina', 'kalah', 'kemudian', 'presiden', 'palestina', 'bilang', 'ngalah', 'aja', 'yuk', 'gabung', 'israel', 'cape', 'cuy', 'musuh', 'beking', 'gede', 'trus', 'palestina', 'ilang', 'dan', 'jadi', 'negara', 'israel', 'yang', 'isin']",someday palestina kalah presiden palestina bilang ngalah aja yuk gabung israel cape cuy musuh beking gede trus palestina ilang negara israel isin
 @nuinugraha @BBCIndonesia Padalan point Palestina dan Israel bukan hamas semata tapi sistem Apertheid israel buat umat Islam dan kristen disana. Tapi org Kek bgini biasanya mana paham apa itu aperthe,0,   Padalan point Palestina dan Israel bukan hamas semata tapi sistem Apertheid israel buat umat Islam dan kristen disana. Tapi org Kek bgini biasanya mana paham apa itu aperthe,   Padalan point Palestina dan Israel bukan hamas semata tapi sistem Apertheid israel buat umat Islam dan kristen disana. Tapi org Kek bgini biasanya mana paham apa itu aperthe,"['padalan', 'point', 'palestina', 'dan', 'israel', 'bukan', 'hamas', 'semata', 'tapi', 'sistem', 'apertheid', 'israel', 'buat', 'umat', 'islam', 'dan', 'kristen', 'sana', 'tapi', 'org', 'kek', 'bgini', 'biasa', 'mana', 'paham', 'apa', 'itu', 'aperthe']",padalan point palestina israel hamas sistem apertheid israel umat islam kristen sana org kek bgini paham aperthe
 Ketika negara lain merayakan idul fitri dan masih sibuk dengan covid29. Di palestina dan israel sedang berduka. Dan berencana melalukan perang berskala penuh.. Lindungillah hambamu yg tidak bersalah,0, Ketika negara lain merayakan idul fitri dan masih sibuk dengan covid29. Di palestina dan israel sedang berduka. Dan berencana melalukan perang berskala penuh.. Lindungillah hambamu yg tidak bersalah, Ketika negara lain merayakan idul fitri dan masih sibuk dengan covid. Di palestina dan israel sedang berduka. Dan berencana melalukan perang berskala penuh.. Lindungillah hambamu yg tidak bersalah,"['ketika', 'negara', 'lain', 'raya', 'idul', 'fitri', 'dan', 'masih', 'sibuk', 'dengan', 'covid', '29', 'di', 'palestina', 'dan', 'israel', 'sedang', 'duka', 'dan', 'rencana', 'lalu', 'perang', 'skala', 'penuh', '', 'lindungillah', 'hamba', 'yg', 'tidak', 'salah']",negara raya idul fitri sibuk covid palestina israel duka rencana lalu perang skala penuh lindungillah hamba yg salah
 satu satunya yang pasti di konflik Palestina dan Israel adalah setiap warga sipil yang tidak berperang berhak hidup. selebihnya abu-abu dan pelangi.,0, satu satunya yang pasti di konflik Palestina dan Israel adalah setiap warga sipil yang tidak berperang berhak hidup. selebihnya abu-abu dan pelangi., satu satunya yang pasti di konflik Palestina dan Israel adalah setiap warga sipil yang tidak berperang berhak hidup. selebihnya abu-abu dan pelangi.,"['satu', 'satu', 'yang', 'pasti', 'di', 'konflik', 'palestina', 'dan', 'israel', 'adalah', 'tiap', 'warga', 'sipil', 'yang', 'tidak', 'perang', 'hak', 'hidup', 'lebih', 'abu', 'dan', 'pelangi']",satu konflik palestina israel warga sipil perang hak hidup lebih abu pelangi
 @ekowboy2 Bedakan antara perang perebutan wilayah antar negara/bangsa dgn terorisme keagamaan yg dilakukan warga sipil utk menggulingkan pemerintah atau utk melenyapkan orang tidak seiman.  Hanya oran,0,  Bedakan antara perang perebutan wilayah antar negara/bangsa dgn terorisme keagamaan yg dilakukan warga sipil utk menggulingkan pemerintah atau utk melenyapkan orang tidak seiman.  Hanya oran,  Bedakan antara perang perebutan wilayah antar negara/bangsa dgn terorisme keagamaan yg dilakukan warga sipil utk menggulingkan pemerintah atau utk melenyapkan orang tidak seiman.  Hanya oran,"['beda', 'antara', 'perang', 'rebut', 'wilayah', 'antar', 'negara', 'bangsa', 'dgn', 'terorisme', 'agama', 'yg', 'laku', 'warga', 'sipil', 'utk', 'guling', 'perintah', 'atau', 'utk', 'lenyap', 'orang', 'tidak', 'iman', 'hanya', 'oran']",beda perang rebut wilayah negara bangsa dgn terorisme agama yg warga sipil utk guling perintah utk lenyap orang iman oran
 @Rudy_Erka @FerdinandHaean3 Bahkan TUHAN saja sengaja membiarkan konflik ISRAEL VS PALESTINA. PBB Saja nggak sanggup,0,   Bahkan TUHAN saja sengaja membiarkan konflik ISRAEL VS PALESTINA. PBB Saja nggak sanggup,   Bahkan TUHAN saja sengaja membiarkan konflik ISRAEL VS PALESTINA. PBB Saja nggak sanggup,"['bahkan', 'tuhan', 'saja', 'sengaja', 'biar', 'konflik', 'israel', 'vs', 'palestina', 'pbb', 'saja', 'nggak', 'sanggup']",tuhan sengaja biar konflik israel vs palestina pbb nggak sanggup
 Kayaknya otak lu deh yang sungsang ngabalin. Persoalan palestina vs israel bukan terkait masalah garis keturunan,2, Kayaknya otak lu deh yang sungsang ngabalin. Persoalan palestina vs israel bukan terkait masalah garis keturunan, Kayaknya otak lu deh yang sungsang ngabalin. Persoalan palestina vs israel bukan terkait masalah garis keturunan,"['kayak', 'otak', 'lu', 'deh', 'yang', 'sungsang', 'ngabalin', 'soal', 'palestina', 'vs', 'israel', 'bukan', 'kait', 'masalah', 'garis', 'turun']",kayak otak lu deh sungsang ngabalin palestina vs israel kait garis turun
 @msaid_didu Serangan Israel ke Palestina adalah kejahatan kemanusiaan. Mereka yang mendukung Israel adalah manusia bangsat!,2,  Serangan Israel ke Palestina adalah kejahatan kemanusiaan. Mereka yang mendukung Israel adalah manusia bangsat!,  Serangan Israel ke Palestina adalah kejahatan kemanusiaan. Mereka yang mendukung Israel adalah manusia bangsat!,"['serang', 'israel', 'ke', 'palestina', 'adalah', 'jahat', 'manusia', 'mereka', 'yang', 'dukung', 'israel', 'adalah', 'manusia', 'bangsat']",serang israel palestina jahat manusia dukung israel manusia bangsat
 @GinoHarjo @riyutoooo @yunartowijaya Ayo coba ditelaah. Kejadiannya selalu terulang. Ada konflik sipil Palestina vs militer Israel. Hamas lalu menembakkan roket ke israel. Israel balas dengan serangan,0,    Ayo coba ditelaah. Kejadiannya selalu terulang. Ada konflik sipil Palestina vs militer Israel. Hamas lalu menembakkan roket ke israel. Israel balas dengan serangan,    Ayo coba ditelaah. Kejadiannya selalu terulang. Ada konflik sipil Palestina vs militer Israel. Hamas lalu menembakkan roket ke israel. Israel balas dengan serangan,"['ayo', 'coba', 'telaah', 'jadi', 'selalu', 'ulang', 'konflik', 'sipil', 'palestina', 'vs', 'militer', 'israel', 'hamas', 'lalu', 'tembak', 'roket', 'ke', 'israel', 'israel', 'balas', 'dengan', 'serang']",ayo coba telaah jadi ulang konflik sipil palestina vs militer israel hamas tembak roket israel israel balas serang
 Menurut gw soal Palestina dan Israel ini udah masuk ranah common sense. Jadi kalo ada yg ngedebat (kenapa ngga milih perjuangin yg di sekitar lo dulu,0, Menurut gw soal Palestina dan Israel ini udah masuk ranah common sense. Jadi kalo ada yg ngedebat (kenapa ngga milih perjuangin yg di sekitar lo dulu, Menurut gw soal Palestina dan Israel ini udah masuk ranah common sense. Jadi kalo ada yg ngedebat (kenapa ngga milih perjuangin yg di sekitar lo dulu,"['turut', 'gw', 'soal', 'palestina', 'dan', 'israel', 'ini', 'udah', 'masuk', 'ranah', 'common', 'sense', 'jadi', 'kalo', 'yg', 'ngedebat', 'kenapa', 'ngga', 'milih', 'perjuangin', 'yg', 'di', 'sekitar', 'lo', 'dulu']",gw palestina israel udah masuk ranah common sense kalo yg ngedebat ngga milih perjuangin yg lo
 Masalah palestina israel aja jadi cebong vs kadrun ya heran,2, Masalah palestina israel aja jadi cebong vs kadrun ya heran, Masalah palestina israel aja jadi cebong vs kadrun ya heran,"['masalah', 'palestina', 'israel', 'aja', 'jadi', 'cebong', 'vs', 'kadrun', 'ya', 'heran']",palestina israel aja cebong vs kadrun ya heran
" @fahmie_theKops @Leo47949418 @BersamaSahabat4 Oooo Yaa ....  Hampir Lupa  @fahmie_theKops  Negara  Yang Selalu  Di VONIS  ""KAFIR &amp; TIDAK PERCAYA AGAMA""  Sudah Duluan  ""BERBUAT""  Utk  ""PERDA",0,"    Oooo Yaa ....  Hampir Lupa    Negara  Yang Selalu  Di VONIS  ""KAFIR &amp; TIDAK PERCAYA AGAMA""  Sudah Duluan  ""BERBUAT""  Utk  ""PERDA","    Oooo Yaa ....  Hampir Lupa    Negara  Yang Selalu  Di VONIS  ""KAFIR &amp; TIDAK PERCAYA AGAMA""  Sudah Duluan  ""BERBUAT""  Utk  ""PERDA","['ooo', 'yaa', '', 'hampir', 'lupa', 'negara', 'yang', 'selalu', 'di', 'vonis', 'kafir', 'tidak', 'percaya', 'agama', 'sudah', 'duluan', 'buat', 'utk', 'perda']",oooo yaa lupa negara vonis kafir percaya agama duluan buat utk perda
 Konflik serius Israel vs Palestina sudah berlangsung 73 th. Mengapa dunia seolah tutup mata bahkan terkesan membiarkannya terus membesar &amp; memanas? Sebab akar masalahnya bukan sekadar perebuta,0, Konflik serius Israel vs Palestina sudah berlangsung 73 th. Mengapa dunia seolah tutup mata bahkan terkesan membiarkannya terus membesar &amp; memanas? Sebab akar masalahnya bukan sekadar perebuta, Konflik serius Israel vs Palestina sudah berlangsung  th. Mengapa dunia seolah tutup mata bahkan terkesan membiarkannya terus membesar &amp; memanas? Sebab akar masalahnya bukan sekadar perebuta,"['konflik', 'serius', 'israel', 'vs', 'palestina', 'sudah', 'langsung', '73', 'th', 'mengapa', 'dunia', 'olah', 'tutup', 'mata', 'bahkan', 'kes', 'biar', 'terus', 'besar', 'panas', 'sebab', 'akar', 'masalah', 'bukan', 'sekadar', 'perebuta']",konflik serius israel vs palestina th dunia tutup mata kes biar besar panas akar perebuta
 @uunnaaya @JudahLion888 Musuh Palestina dan Israel ya HAMAS.  Israel,0,   Musuh Palestina dan Israel ya HAMAS.  Israel,   Musuh Palestina dan Israel ya HAMAS.  Israel,"['musuh', 'palestina', 'dan', 'israel', 'ya', 'hamas', 'israel']",musuh palestina israel ya hamas israel
 @CNNIndonesia Konflik Palestina dan Israel bakal merembet ke Negeri Wakanda,2,  Konflik Palestina dan Israel bakal merembet ke Negeri Wakanda,  Konflik Palestina dan Israel bakal merembet ke Negeri Wakanda,"['konflik', 'palestina', 'dan', 'israel', 'bakal', 'rembet', 'ke', 'negeri', 'wakanda']",konflik palestina israel rembet negeri wakanda
 @geloraco  Sebenarnya perang palestina vs israel itu kerjaan koruptor di indonesia supaya kita rakyat fokus ke peperangan bukan ribut,2,   Sebenarnya perang palestina vs israel itu kerjaan koruptor di indonesia supaya kita rakyat fokus ke peperangan bukan ribut,   Sebenarnya perang palestina vs israel itu kerjaan koruptor di indonesia supaya kita rakyat fokus ke peperangan bukan ribut,"['benar', 'perang', 'palestina', 'vs', 'israel', 'itu', 'kerja', 'koruptor', 'di', 'indonesia', 'supaya', 'kita', 'rakyat', 'fokus', 'ke', 'peperangan', 'bukan', 'ribut']",perang palestina vs israel kerja koruptor indonesia rakyat fokus peperangan ribut
 Kecurigaan tersebut sejalan dengan penggalangan dana melalui kampanye di media sosial dengan modus bantuan kemanusiaan untuk bencana alam,2, Kecurigaan tersebut sejalan dengan penggalangan dana melalui kampanye di media sosial dengan modus bantuan kemanusiaan untuk bencana alam, Kecurigaan tersebut sejalan dengan penggalangan dana melalui kampanye di media sosial dengan modus bantuan kemanusiaan untuk bencana alam,"['curiga', 'sebut', 'jalan', 'dengan', 'galang', 'dana', 'lalu', 'kampanye', 'di', 'media', 'sosial', 'dengan', 'modus', 'bantu', 'manusia', 'untuk', 'bencana', 'alam']",curiga jalan galang dana kampanye media sosial modus bantu manusia bencana alam
 @Khavee16 @bluendert @bertanyarl Masuk akal. Ini yg sama-sama kita takutkan yaitu adanya kekeliruan mengenai Palestina dan Israel ini. Apalagi akun tsb sudah berani memutuskan cepat kesimpulannya dgn men,0,    Masuk akal. Ini yg sama-sama kita takutkan yaitu adanya kekeliruan mengenai Palestina dan Israel ini. Apalagi akun tsb sudah berani memutuskan cepat kesimpulannya dgn men,    Masuk akal. Ini yg sama-sama kita takutkan yaitu adanya kekeliruan mengenai Palestina dan Israel ini. Apalagi akun tsb sudah berani memutuskan cepat kesimpulannya dgn men,"['masuk', 'akal', 'ini', 'yg', 'sama', 'kita', 'takut', 'yaitu', 'ada', 'keliru', 'kena', 'palestina', 'dan', 'israel', 'ini', 'apalagi', 'akun', 'tsb', 'sudah', 'berani', 'putus', 'cepat', 'simpul', 'dgn', 'men']",masuk akal yg takut keliru palestina israel akun tsb berani putus cepat simpul dgn men
 Mengeksploitasi perang israel vs palestina adalah tindakan yg tidak bernalar dgn memakai KSPI. Buruh berhak berserikat sesuai UU No.21/2000. Namun,1, Mengeksploitasi perang israel vs palestina adalah tindakan yg tidak bernalar dgn memakai KSPI. Buruh berhak berserikat sesuai UU No.21/2000. Namun, Mengeksploitasi perang israel vs palestina adalah tindakan yg tidak bernalar dgn memakai KSPI. Buruh berhak berserikat sesuai UU No./. Namun,"['eksploitasi', 'perang', 'israel', 'vs', 'palestina', 'adalah', 'tindak', 'yg', 'tidak', 'nalar', 'dgn', 'pakai', 'kspi', 'buruh', 'hak', 'serikat', 'sesuai', 'uu', 'no', '21 2000', 'namun']",eksploitasi perang israel vs palestina tindak yg nalar dgn pakai kspi buruh hak serikat sesuai uu no
 Bosan gak sih tiap lebaran disuguhi perang palestina vs Israel ? Modusnya selalu sama. Bisa gak sih kalian ngebacanya? Gak menarik ceritanya selalu sama,2, Bosan gak sih tiap lebaran disuguhi perang palestina vs Israel ? Modusnya selalu sama. Bisa gak sih kalian ngebacanya? Gak menarik ceritanya selalu sama, Bosan gak sih tiap lebaran disuguhi perang palestina vs Israel ? Modusnya selalu sama. Bisa gak sih kalian ngebacanya? Gak menarik ceritanya selalu sama,"['bosan', 'gak', 'sih', 'tiap', 'lebaran', 'suguh', 'perang', 'palestina', 'vs', 'israel', 'modus', 'selalu', 'sama', 'bisa', 'gak', 'sih', 'kalian', 'ngebacanya', 'gak', 'tarik', 'cerita', 'selalu', 'sama']",bosan gak sih lebaran suguh perang palestina vs israel modus gak sih ngebacanya gak tarik cerita
 Semoga perang Palestina vs Israel melebar kesemua negara Arab,2, Semoga perang Palestina vs Israel melebar kesemua negara Arab, Semoga perang Palestina vs Israel melebar kesemua negara Arab,"['moga', 'perang', 'palestina', 'vs', 'israel', 'lebar', 'semua', 'negara', 'arab']",moga perang palestina vs israel lebar semua negara arab
 @andesshhh @becak125cc Selama yg Palestina maunya Israel musnah ga bakal ada solusi. Dah berkali2 di mediasi. Dah kalah perang dua kali. Dan Israel sudah melepas sebagian besar wilayah yg dimenang,0,   Selama yg Palestina maunya Israel musnah ga bakal ada solusi. Dah berkali2 di mediasi. Dah kalah perang dua kali. Dan Israel sudah melepas sebagian besar wilayah yg dimenang,   Selama yg Palestina maunya Israel musnah ga bakal ada solusi. Dah berkali di mediasi. Dah kalah perang dua kali. Dan Israel sudah melepas sebagian besar wilayah yg dimenang,"['lama', 'yg', 'palestina', 'mau', 'israel', 'musnah', 'ga', 'bakal', 'solusi', 'dah', 'kali', '2', 'di', 'mediasi', 'dah', 'kalah', 'perang', 'dua', 'kali', 'dan', 'israel', 'sudah', 'lepas', 'bagi', 'besar', 'wilayah', 'yg', 'menang']",yg palestina mau israel musnah ga solusi dah kali mediasi dah kalah perang kali israel lepas wilayah yg menang
 #SavePalestine  Konflik terparah tahun ini Israel vs Palestina. Sejarah panjang konflik Negara Palestina dengan kelompok org yg bernama Israel hingga sampai hari kiamat. Pasalnya,0, #SavePalestine  Konflik terparah tahun ini Israel vs Palestina. Sejarah panjang konflik Negara Palestina dengan kelompok org yg bernama Israel hingga sampai hari kiamat. Pasalnya, SavePalestine  Konflik terparah tahun ini Israel vs Palestina. Sejarah panjang konflik Negara Palestina dengan kelompok org yg bernama Israel hingga sampai hari kiamat. Pasalnya,"['savepalestine', 'konflik', 'parah', 'tahun', 'ini', 'israel', 'vs', 'palestina', 'sejarah', 'panjang', 'konflik', 'negara', 'palestina', 'dengan', 'kelompok', 'org', 'yg', 'nama', 'israel', 'hingga', 'sampai', 'hari', 'kiamat', 'pasal']",savepalestine konflik parah israel vs palestina sejarah konflik negara palestina kelompok org yg nama israel kiamat pasal
 @HSV @VfL_1899 @Bundesliga_DE Serangan Israel ke Palestina adalah kesalahan hukum internasional dan moralitas dasar. Dan itu harus segera diakhiri. Kami ingin dunia bertindak sekarang. #HearGaza,1,    Serangan Israel ke Palestina adalah kesalahan hukum internasional dan moralitas dasar. Dan itu harus segera diakhiri. Kami ingin dunia bertindak sekarang. #HearGaza,    Serangan Israel ke Palestina adalah kesalahan hukum internasional dan moralitas dasar. Dan itu harus segera diakhiri. Kami ingin dunia bertindak sekarang. HearGaza,"['serang', 'israel', 'ke', 'palestina', 'adalah', 'salah', 'hukum', 'internasional', 'dan', 'moralitas', 'dasar', 'dan', 'itu', 'harus', 'segera', 'akhir', 'kami', 'ingin', 'dunia', 'tindak', 'sekarang', 'heargaza']",serang israel palestina salah hukum internasional moralitas dasar dunia tindak heargaza
 haduhhh.... kapan ya indonesia... gara2 bipang dan yahudi pesek kita semua g bisa demonstrasi besar2an mengutuk serangan penjajah zionis israel ke palestina.,2, haduhhh.... kapan ya indonesia... gara2 bipang dan yahudi pesek kita semua g bisa demonstrasi besar2an mengutuk serangan penjajah zionis israel ke palestina., haduhhh.... kapan ya indonesia... gara bipang dan yahudi pesek kita semua g bisa demonstrasi besaran mengutuk serangan penjajah zionis israel ke palestina.,"['haduhhh', '', 'kapan', 'ya', 'indonesia', '', 'gara', '2', 'bipang', 'dan', 'yahudi', 'pesek', 'kita', 'semua', 'g', 'bisa', 'demonstrasi', 'besar', '2an', 'kutuk', 'serang', 'jajah', 'zionis', 'israel', 'ke', 'palestina']",haduhhh ya indonesia gara bipang yahudi pesek g demonstrasi besar kutuk serang jajah zionis israel palestina
